label	Ets1	p300	Ets1_Z	p300_Z	DIFF	DIFF_Z	DIFF_Q	Ets1_Q	p300_Q
chr5 84700000 84800000	130	75	-0.788340671350295	-0.708392055397163	-0.00599636128	-0.0166044500114929	Q5	Q3	Q3
chr5 86500000 86600000	132	78	-0.759476282516666	-0.630818464615333	-0.00599636128	-0.0166044500114929	Q5	Q3	Q3
chr5 86600000 86700000	129	79	-0.802772865767109	-0.60496060102139	-0.00599636128	-0.0166044500114929	Q5	Q3	Q3
chr5 86800000 86900000	138	75	-0.672883116015781	-0.708392055397163	-0.00599636128	-0.0166044500114929	Q5	Q3	Q3
chr5 86900000 87000000	141	76	-0.629586532765338	-0.68253419180322	-0.00599636128	-0.0166044500114929	Q5	Q3	Q3
chr3 22600000 22700000	141	73	-0.629586532765338	-0.760107782585049	-0.00591210936	-0.0139345612851289	Q5	Q3	Q3
chr3 23200000 23300000	139	74	-0.658450921598967	-0.734249918991106	-0.00591210936	-0.0139345612851289	Q5	Q3	Q3
chr3 23900000 24000000	135	78	-0.716179699266223	-0.630818464615333	-0.00591210936	-0.0139345612851289	Q5	Q3	Q3
chr3 24100000 24200000	142	81	-0.615154338348524	-0.553244873833504	-0.00591210936	-0.0139345612851289	Q5	Q3	Q3
chr3 24600000 24700000	148	80	-0.528561171847638	-0.579102737427447	-0.00591210936	-0.0139345612851289	Q5	Q3	Q3
chr3 26900000 27000000	135	77	-0.716179699266223	-0.656676328209277	-0.00591210936	-0.0139345612851289	Q5	Q3	Q3
chr10 49000000 49100000	128	74	-0.817205060183923	-0.734249918991106	-0.005799633858	-0.0103702855418349	Q5	Q3	Q3
chr10 49900000 50000000	140	82	-0.644018727182152	-0.527387010239561	-0.005799633858	-0.0103702855418349	Q5	Q3	Q3
chr3 32200000 32300000	133	79	-0.745044088099852	-0.60496060102139	-0.00568446628	-0.00672069965530723	Q5	Q3	Q3
chr4 132900000 133000000	127	81	-0.831637254600737	-0.553244873833504	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 133800000 133900000	137	75	-0.687315310432595	-0.708392055397163	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 135300000 135400000	132	78	-0.759476282516666	-0.630818464615333	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 135800000 135900000	138	82	-0.672883116015781	-0.527387010239561	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 136300000 136400000	137	82	-0.687315310432595	-0.527387010239561	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 136400000 136500000	146	76	-0.557425560681267	-0.68253419180322	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 137900000 138000000	142	74	-0.615154338348524	-0.734249918991106	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr4 138500000 138600000	139	81	-0.658450921598967	-0.553244873833504	-0.00563808031	-0.00525075833688436	Q5	Q3	Q3
chr14 80700000 80800000	142	75	-0.615154338348524	-0.708392055397163	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr14 81300000 81400000	138	76	-0.672883116015781	-0.68253419180322	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr14 81600000 81700000	146	77	-0.557425560681267	-0.656676328209277	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr14 83600000 83700000	127	74	-0.831637254600737	-0.734249918991106	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr14 83900000 84000000	147	80	-0.542993366264453	-0.579102737427447	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr14 84600000 84700000	143	79	-0.60072214393171	-0.60496060102139	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr14 85200000 85300000	147	80	-0.542993366264453	-0.579102737427447	-0.021679139654	-0.513581529926218	Q4	Q3	Q3
chr4 126000000 126100000	147	81	-0.542993366264453	-0.553244873833504	-0.02085602444	-0.487497542399793	Q4	Q3	Q3
chr4 126600000 126700000	144	81	-0.586289949514895	-0.553244873833504	-0.02085602444	-0.487497542399793	Q4	Q3	Q3
chr4 126900000 127000000	147	77	-0.542993366264453	-0.656676328209277	-0.02085602444	-0.487497542399793	Q4	Q3	Q3
chr4 127200000 127300000	138	82	-0.672883116015781	-0.527387010239561	-0.02085602444	-0.487497542399793	Q4	Q3	Q3
chr14 39500000 39600000	142	76	-0.615154338348524	-0.68253419180322	-0.020759485764	-0.484438294340989	Q4	Q3	Q3
chr14 39900000 40000000	145	79	-0.571857755098081	-0.60496060102139	-0.020759485764	-0.484438294340989	Q4	Q3	Q3
chr14 40500000 40600000	138	75	-0.672883116015781	-0.708392055397163	-0.020759485764	-0.484438294340989	Q4	Q3	Q3
chr4 79900000 80000000	130	80	-0.788340671350295	-0.579102737427447	-0.020487465082	-0.47581813527269	Q4	Q3	Q3
chr4 80400000 80500000	143	80	-0.60072214393171	-0.579102737427447	-0.020487465082	-0.47581813527269	Q4	Q3	Q3
chr1 54300000 54400000	136	74	-0.701747504849409	-0.734249918991106	-0.019740497857	-0.452147228152816	Q4	Q3	Q3
chr14 87900000 88000000	141	82	-0.629586532765338	-0.527387010239561	-0.018870821595	-0.424587751199647	Q4	Q3	Q3
chr14 88100000 88200000	127	73	-0.831637254600737	-0.760107782585049	-0.018870821595	-0.424587751199647	Q4	Q3	Q3
chr18 8800000 8900000	132	78	-0.759476282516666	-0.630818464615333	-0.017396932167	-0.37788115071239	Q4	Q3	Q3
chr14 68200000 68300000	141	74	-0.629586532765338	-0.734249918991106	-0.017392606	-0.377744057284707	Q4	Q3	Q3
chr14 68400000 68500000	128	79	-0.817205060183923	-0.60496060102139	-0.017392606	-0.377744057284707	Q4	Q3	Q3
chr14 68800000 68900000	148	77	-0.528561171847638	-0.656676328209277	-0.017392606	-0.377744057284707	Q4	Q3	Q3
chr6 60300000 60400000	144	80	-0.586289949514895	-0.579102737427447	-0.01733667197	-0.375971544134655	Q4	Q3	Q3
chr14 13300000 13400000	144	75	-0.586289949514895	-0.708392055397163	-0.016907460681	-0.362370116633308	Q4	Q3	Q3
chr14 13600000 13700000	138	74	-0.672883116015781	-0.734249918991106	-0.016907460681	-0.362370116633308	Q4	Q3	Q3
chr14 120000000 120100000	132	73	-0.759476282516666	-0.760107782585049	-0.016349835196	-0.344699326508468	Q4	Q3	Q3
chr4 75300000 75400000	137	70	-0.687315310432595	-0.837681373366879	-0.016318042337	-0.343691831417282	Q4	Q3	Q3
chr14 15200000 15300000	129	82	-0.802772865767109	-0.527387010239561	-0.014798049689	-0.295524249775801	Q4	Q3	Q3
chr14 15800000 15900000	138	73	-0.672883116015781	-0.760107782585049	-0.014798049689	-0.295524249775801	Q4	Q3	Q3
chr14 16000000 16100000	127	79	-0.831637254600737	-0.60496060102139	-0.014798049689	-0.295524249775801	Q4	Q3	Q3
chr4 75100000 75200000	139	78	-0.658450921598967	-0.630818464615333	-0.014530732563	-0.287053143347943	Q4	Q3	Q3
chr4 72500000 72600000	148	81	-0.528561171847638	-0.553244873833504	-0.014493981068	-0.285888512296478	Q4	Q3	Q3
chr4 72800000 72900000	133	79	-0.745044088099852	-0.60496060102139	-0.014493981068	-0.285888512296478	Q4	Q3	Q3
chr4 73300000 73400000	142	74	-0.615154338348524	-0.734249918991106	-0.014493981068	-0.285888512296478	Q4	Q3	Q3
chr4 96100000 96200000	132	75	-0.759476282516666	-0.708392055397163	-0.014422359926	-0.283618884736713	Q4	Q3	Q3
chr14 52400000 52500000	147	74	-0.542993366264453	-0.734249918991106	-0.014050798749	-0.271844351911504	Q4	Q3	Q3
chr4 71100000 71200000	141	72	-0.629586532765338	-0.785965646178992	-0.014017215667	-0.270780125814005	Q4	Q3	Q3
chr4 71200000 71300000	148	76	-0.528561171847638	-0.68253419180322	-0.014017215667	-0.270780125814005	Q4	Q3	Q3
chr4 71300000 71400000	142	82	-0.615154338348524	-0.527387010239561	-0.014017215667	-0.270780125814005	Q4	Q3	Q3
chr14 100700000 100800000	140	72	-0.644018727182152	-0.785965646178992	-0.013867126123	-0.266023885463984	Q4	Q3	Q3
chr14 101000000 101100000	140	75	-0.644018727182152	-0.708392055397163	-0.013867126123	-0.266023885463984	Q4	Q3	Q3
chr4 129500000 129600000	132	77	-0.759476282516666	-0.656676328209277	-0.01357648238	-0.256813573665464	Q4	Q3	Q3
chr4 130300000 130400000	143	78	-0.60072214393171	-0.630818464615333	-0.01357648238	-0.256813573665464	Q4	Q3	Q3
chr14 115900000 116000000	146	70	-0.557425560681267	-0.837681373366879	-0.03116808749	-0.814280135398868	Q3	Q3	Q3
chr14 116100000 116200000	139	76	-0.658450921598967	-0.68253419180322	-0.03116808749	-0.814280135398868	Q3	Q3	Q3
chr14 116400000 116500000	130	78	-0.788340671350295	-0.630818464615333	-0.03116808749	-0.814280135398868	Q3	Q3	Q3
chr4 119300000 119400000	131	81	-0.773908476933481	-0.553244873833504	-0.031049996222	-0.810537899671597	Q3	Q3	Q3
chr4 83700000 83800000	146	74	-0.557425560681267	-0.734249918991106	-0.030152636095	-0.782101138983342	Q3	Q3	Q3
chr13 86000000 86100000	146	76	-0.557425560681267	-0.68253419180322	-0.029277708461	-0.754375249455828	Q3	Q3	Q3
chr4 92900000 93000000	130	79	-0.788340671350295	-0.60496060102139	-0.028962115774	-0.744374321795731	Q3	Q3	Q3
chr4 93400000 93500000	148	81	-0.528561171847638	-0.553244873833504	-0.028962115774	-0.744374321795731	Q3	Q3	Q3
chr4 91400000 91500000	147	76	-0.542993366264453	-0.68253419180322	-0.028151108446	-0.718674025327403	Q3	Q3	Q3
chr18 3400000 3500000	134	80	-0.730611893683038	-0.579102737427447	-0.02800499507	-0.714043787163651	Q3	Q3	Q3
chr14 124500000 124600000	146	79	-0.557425560681267	-0.60496060102139	-0.02642659581	-0.664025337851452	Q3	Q3	Q3
chr15 45400000 45500000	144	81	-0.586289949514895	-0.553244873833504	-0.02633310942	-0.661062814757267	Q3	Q3	Q3
chr15 45900000 46000000	140	72	-0.644018727182152	-0.785965646178992	-0.02633310942	-0.661062814757267	Q3	Q3	Q3
chr4 91800000 91900000	134	75	-0.730611893683038	-0.708392055397163	-0.024820068697	-0.613115535112275	Q3	Q3	Q3
chr4 92200000 92300000	138	82	-0.672883116015781	-0.527387010239561	-0.024820068697	-0.613115535112275	Q3	Q3	Q3
chr4 92700000 92800000	144	72	-0.586289949514895	-0.785965646178992	-0.024820068697	-0.613115535112275	Q3	Q3	Q3
chr4 90200000 90300000	145	76	-0.571857755098081	-0.68253419180322	-0.024514255258	-0.603424505481654	Q3	Q3	Q3
chr4 90500000 90600000	137	71	-0.687315310432595	-0.811823509772935	-0.024514255258	-0.603424505481654	Q3	Q3	Q3
chr14 104000000 104100000	145	71	-0.571857755098081	-0.811823509772935	-0.02439649002	-0.599692601433725	Q3	Q3	Q3
chr13 57900000 58000000	139	78	-0.658450921598967	-0.630818464615333	-0.02423151995	-0.594464806861441	Q3	Q3	Q3
chr4 116400000 116500000	141	74	-0.629586532765338	-0.734249918991106	-0.02386228247	-0.582763910487767	Q3	Q3	Q3
chr4 116600000 116700000	146	80	-0.557425560681267	-0.579102737427447	-0.02386228247	-0.582763910487767	Q3	Q3	Q3
chr4 117200000 117300000	140	79	-0.644018727182152	-0.60496060102139	-0.02386228247	-0.582763910487767	Q3	Q3	Q3
chr14 106800000 106900000	142	82	-0.615154338348524	-0.527387010239561	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 107300000 107400000	142	81	-0.615154338348524	-0.553244873833504	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 107800000 107900000	146	76	-0.557425560681267	-0.68253419180322	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 108100000 108200000	137	70	-0.687315310432595	-0.837681373366879	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 109000000 109100000	143	78	-0.60072214393171	-0.630818464615333	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 109100000 109200000	145	72	-0.571857755098081	-0.785965646178992	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 109500000 109600000	147	76	-0.542993366264453	-0.68253419180322	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 109800000 109900000	147	82	-0.542993366264453	-0.527387010239561	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 110500000 110600000	131	80	-0.773908476933481	-0.579102737427447	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 110600000 110700000	131	82	-0.773908476933481	-0.527387010239561	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 111500000 111600000	142	78	-0.615154338348524	-0.630818464615333	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 112600000 112700000	134	77	-0.730611893683038	-0.656676328209277	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 112700000 112800000	141	77	-0.629586532765338	-0.656676328209277	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr14 114100000 114200000	146	74	-0.557425560681267	-0.734249918991106	-0.02359282693	-0.574225039106529	Q3	Q3	Q3
chr4 97300000 97400000	148	80	-0.528561171847638	-0.579102737427447	-0.023096345258	-0.558491856777637	Q3	Q3	Q3
chr4 75600000 75700000	131	80	-0.773908476933481	-0.579102737427447	-0.022793537412	-0.548896072440734	Q3	Q3	Q3
chr4 140900000 141000000	142	73	-0.615154338348524	-0.760107782585049	-0.02272810648	-0.546822608622909	Q3	Q3	Q3
chr14 88700000 88800000	142	79	-0.615154338348524	-0.60496060102139	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 89000000 89100000	138	79	-0.672883116015781	-0.60496060102139	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 89200000 89300000	141	75	-0.629586532765338	-0.708392055397163	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 89700000 89800000	130	79	-0.788340671350295	-0.60496060102139	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 90000000 90100000	146	74	-0.557425560681267	-0.734249918991106	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 90100000 90200000	138	82	-0.672883116015781	-0.527387010239561	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 91800000 91900000	128	76	-0.817205060183923	-0.68253419180322	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 94000000 94100000	144	75	-0.586289949514895	-0.708392055397163	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 94100000 94200000	139	72	-0.658450921598967	-0.785965646178992	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 95200000 95300000	135	79	-0.716179699266223	-0.60496060102139	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 95300000 95400000	136	72	-0.701747504849409	-0.785965646178992	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 96100000 96200000	143	80	-0.60072214393171	-0.579102737427447	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 96700000 96800000	139	72	-0.658450921598967	-0.785965646178992	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 97100000 97200000	135	76	-0.716179699266223	-0.68253419180322	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 97200000 97300000	141	76	-0.629586532765338	-0.68253419180322	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 97300000 97400000	140	82	-0.644018727182152	-0.527387010239561	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr14 97700000 97800000	142	76	-0.615154338348524	-0.68253419180322	-0.02269667354	-0.545826519131507	Q3	Q3	Q3
chr12 32700000 32800000	148	75	-0.528561171847638	-0.708392055397163	-0.04492115379	-1.25010589067314	Q2	Q3	Q3
chr12 33200000 33300000	140	77	-0.644018727182152	-0.656676328209277	-0.04492115379	-1.25010589067314	Q2	Q3	Q3
chr18 13500000 13600000	147	79	-0.542993366264453	-0.60496060102139	-0.04462642084	-1.24076599455573	Q2	Q3	Q3
chr12 8400000 8500000	143	79	-0.60072214393171	-0.60496060102139	-0.04446441357	-1.23563208919473	Q2	Q3	Q3
chr13 46700000 46800000	138	79	-0.672883116015781	-0.60496060102139	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 48400000 48500000	145	80	-0.571857755098081	-0.579102737427447	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 48500000 48600000	135	79	-0.716179699266223	-0.60496060102139	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 51000000 51100000	131	74	-0.773908476933481	-0.734249918991106	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 51300000 51400000	138	79	-0.672883116015781	-0.60496060102139	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 51600000 51700000	139	75	-0.658450921598967	-0.708392055397163	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 52300000 52400000	132	79	-0.759476282516666	-0.60496060102139	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 52400000 52500000	143	80	-0.60072214393171	-0.579102737427447	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 53400000 53500000	138	78	-0.672883116015781	-0.630818464615333	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 53600000 53700000	132	72	-0.759476282516666	-0.785965646178992	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 54100000 54200000	144	82	-0.586289949514895	-0.527387010239561	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 54300000 54400000	136	78	-0.701747504849409	-0.630818464615333	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr13 56100000 56200000	135	73	-0.716179699266223	-0.760107782585049	-0.04404435056	-1.22232056472429	Q2	Q3	Q3
chr1 94100000 94200000	140	74	-0.644018727182152	-0.734249918991106	-0.04379613914	-1.21445490573382	Q2	Q3	Q3
chr1 96100000 96200000	138	73	-0.672883116015781	-0.760107782585049	-0.04379613914	-1.21445490573382	Q2	Q3	Q3
chr13 13600000 13700000	142	70	-0.615154338348524	-0.837681373366879	-0.04334857933	-1.20027202549687	Q2	Q3	Q3
chr18 9700000 9800000	135	82	-0.716179699266223	-0.527387010239561	-0.0431968536	-1.19546393547321	Q2	Q3	Q3
chr18 11000000 11100000	148	75	-0.528561171847638	-0.708392055397163	-0.0431968536	-1.19546393547321	Q2	Q3	Q3
chr18 11900000 12000000	141	80	-0.629586532765338	-0.579102737427447	-0.0431968536	-1.19546393547321	Q2	Q3	Q3
chr18 12800000 12900000	144	81	-0.586289949514895	-0.553244873833504	-0.0431968536	-1.19546393547321	Q2	Q3	Q3
chr18 13000000 13100000	131	73	-0.773908476933481	-0.760107782585049	-0.0431968536	-1.19546393547321	Q2	Q3	Q3
chr12 21400000 21500000	145	82	-0.571857755098081	-0.527387010239561	-0.04191545345	-1.15485719541973	Q2	Q3	Q3
chr13 59300000 59400000	144	78	-0.586289949514895	-0.630818464615333	-0.040985541681	-1.12538889429892	Q2	Q3	Q3
chr4 124800000 124900000	148	77	-0.528561171847638	-0.656676328209277	-0.039839837682	-1.08908227730218	Q2	Q3	Q3
chr13 12500000 12600000	127	75	-0.831637254600737	-0.708392055397163	-0.03953057194	-1.07928184642753	Q2	Q3	Q3
chr1 27000000 27100000	139	77	-0.658450921598967	-0.656676328209277	-0.03698619568	-0.998652212204329	Q2	Q3	Q3
chr1 27700000 27800000	143	82	-0.60072214393171	-0.527387010239561	-0.03698619568	-0.998652212204329	Q2	Q3	Q3
chr1 28100000 28200000	128	82	-0.817205060183923	-0.527387010239561	-0.03698619568	-0.998652212204329	Q2	Q3	Q3
chr1 29400000 29500000	142	78	-0.615154338348524	-0.630818464615333	-0.03698619568	-0.998652212204329	Q2	Q3	Q3
chr18 6500000 6600000	141	74	-0.629586532765338	-0.734249918991106	-0.03676314877	-0.991584000222224	Q2	Q3	Q3
chr18 6700000 6800000	147	76	-0.542993366264453	-0.68253419180322	-0.03676314877	-0.991584000222224	Q2	Q3	Q3
chr18 7200000 7300000	147	71	-0.542993366264453	-0.811823509772935	-0.03676314877	-0.991584000222224	Q2	Q3	Q3
chr18 7500000 7600000	137	76	-0.687315310432595	-0.68253419180322	-0.03676314877	-0.991584000222224	Q2	Q3	Q3
chr16 12300000 12400000	134	76	-0.730611893683038	-0.68253419180322	-0.036723980452	-0.990342781616656	Q2	Q3	Q3
chr1 16400000 16500000	134	76	-0.730611893683038	-0.68253419180322	-0.03582170288	-0.96175019028421	Q2	Q3	Q3
chr1 16700000 16800000	127	75	-0.831637254600737	-0.708392055397163	-0.03582170288	-0.96175019028421	Q2	Q3	Q3
chr13 29200000 29300000	134	74	-0.730611893683038	-0.734249918991106	-0.035160259335	-0.94078947314065	Q2	Q3	Q3
chr12 3200000 3300000	142	74	-0.615154338348524	-0.734249918991106	-0.03509663001	-0.938773101080718	Q2	Q3	Q3
chr12 3300000 3400000	140	73	-0.644018727182152	-0.760107782585049	-0.03509663001	-0.938773101080718	Q2	Q3	Q3
chr12 3500000 3600000	139	75	-0.658450921598967	-0.708392055397163	-0.03509663001	-0.938773101080718	Q2	Q3	Q3
chr1 47100000 47200000	148	75	-0.528561171847638	-0.708392055397163	-0.03506434476	-0.937750002437947	Q2	Q3	Q3
chr1 47600000 47700000	128	78	-0.817205060183923	-0.630818464615333	-0.03506434476	-0.937750002437947	Q2	Q3	Q3
chr1 48100000 48200000	127	75	-0.831637254600737	-0.708392055397163	-0.03506434476	-0.937750002437947	Q2	Q3	Q3
chr1 48200000 48300000	130	80	-0.788340671350295	-0.579102737427447	-0.03506434476	-0.937750002437947	Q2	Q3	Q3
chr1 48600000 48700000	132	72	-0.759476282516666	-0.785965646178992	-0.03506434476	-0.937750002437947	Q2	Q3	Q3
chr1 49800000 49900000	144	70	-0.586289949514895	-0.837681373366879	-0.03506434476	-0.937750002437947	Q2	Q3	Q3
chr15 21800000 21900000	128	78	-0.817205060183923	-0.630818464615333	-0.03479752364	-0.92929461411868	Q2	Q3	Q3
chr15 24600000 24700000	128	77	-0.817205060183923	-0.656676328209277	-0.03479752364	-0.92929461411868	Q2	Q3	Q3
chr18 14400000 14500000	127	76	-0.831637254600737	-0.68253419180322	-0.03373254895	-0.895546256589331	Q2	Q3	Q3
chr18 14500000 14600000	137	71	-0.687315310432595	-0.811823509772935	-0.03373254895	-0.895546256589331	Q2	Q3	Q3
chr15 4800000 4900000	134	74	-0.730611893683038	-0.734249918991106	-0.03301849334	-0.872918297213022	Q2	Q3	Q3
chr1 65400000 65500000	135	78	-0.716179699266223	-0.630818464615333	-0.03299801981	-0.872269504319805	Q2	Q3	Q3
chr1 65500000 65600000	146	76	-0.557425560681267	-0.68253419180322	-0.03299801981	-0.872269504319805	Q2	Q3	Q3
