chr.x	starts	end	DAY0	DAY4	DIFF	label	AB_chr	AB_starts	AB_ends	DAY0_AB	DAY4_AB	chr.y	RE_starts	RE_ends	gene	log2FoldChange	padj	DAY0_Ets1	DAY4_Ets1	DAY0_p300	DAY4_p300	DAY0_ATAC	DAY4_ATAC	Ets1_FC	p300_FC	ATAC_FC	st	RE_len	cate	comp
chr15	27600000	27700000	0.03499850625	-0.03501933472	-0.07001784097	chr15 27600000 27700000	chr15	27600000	27700000	0.03499850625	-0.03501933472	chr15	27680579	27682579	Otulinl	-0.827750975776955	1.0425654616696e-08	2	4	3	4	241	279	1.66666666666667	1.25	1.15702479338843	+	2000	PROMOTER	AtoB
chr15	28000000	28100000	0.03499850625	-0.03501933472	-0.07001784097	chr15 28000000 28100000	chr15	28000000	28100000	0.03499850625	-0.03501933472	chr15	28024848	28026848	Trio	0.298747731167836	3.44692276823408e-08	3	4	5	3	288	368	1.25	-1.5	1.27681660899654	+	2000	PROMOTER	AtoB
chr15	29700000	29800000	0.03499850625	-0.03501933472	-0.07001784097	chr15 29700000 29800000	chr15	29700000	29800000	0.03499850625	-0.03501933472	chr15	29712404	29714404	Mir3964	NA	NA	7	2	4	1	7	10	-2.66666666666667	-2.5	1.375	+	2000	PROMOTER	AtoB
chr15	31200000	31300000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31200000 31300000	chr15	31200000	31300000	0.03499850625	-0.03501933472	chr15	31223314	31225314	Dap	1.16161578748696	1.80099954027267e-144	2	2	4	4	249	274	0	0	1.1	+	2000	PROMOTER	AtoB
chr15	31300000	31400000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31300000 31400000	chr15	31300000	31400000	0.03499850625	-0.03501933472	chr15	31366726	31368726	Ankrd33b	-0.883014789696979	0.402458109283099	1	4	5	6	36	32	2.5	1.16666666666667	-1.12121212121212	+	2000	PROMOTER	AtoB
chr15	31300000	31400000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31300000 31400000	chr15	31300000	31400000	0.03499850625	-0.03501933472	chr15	31395600	31397600	Ankrd33b	-0.883014789696979	0.402458109283099	3	2	2	2	19	16	-1.5	0	-1.1875	+	2000	ENHANCER	AtoB
chr15	31400000	31500000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31400000 31500000	chr15	31400000	31500000	0.03499850625	-0.03501933472	chr15	31416800	31419700	Ropn1l	-1.38545923348707	5.8897679889618e-10	12	6	5	1	15	29	-2	-5	1.93333333333333	+	2900	ENHANCER	AtoB
chr15	31400000	31500000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31400000 31500000	chr15	31400000	31500000	0.03499850625	-0.03501933472	chr15	31452737	31454737	Ropn1l	-1.38545923348707	5.8897679889618e-10	1	3	1	4	168	198	2	2.5	1.17751479289941	+	2000	PROMOTER	AtoB
chr15	31500000	31600000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31500000 31600000	chr15	31500000	31600000	0.03499850625	-0.03501933472	chr15	31564389	31566389	Cmbl	-0.795847852419087	1.64101419198725e-06	3	1	3	4	20	14	-2	1.25	-1.4	+	2000	PROMOTER	AtoB
chr15	31600000	31700000	0.03499850625	-0.03501933472	-0.07001784097	chr15 31600000 31700000	chr15	31600000	31700000	0.03499850625	-0.03501933472	chr15	31600804	31602804	Cct5	-0.190984608105655	8.49946973219176e-12	5	7	1	2	366	300	1.33333333333333	1.5	-1.21926910299003	+	2000	PROMOTER	AtoB
chr15	32100000	32200000	0.03499850625	-0.03501933472	-0.07001784097	chr15 32100000 32200000	chr15	32100000	32200000	0.03499850625	-0.03501933472	chr15	32176289	32178289	Tas2r119	NA	NA	9	5	2	3	10	19	-1.66666666666667	1.33333333333333	1.81818181818182	+	2000	PROMOTER	AtoB
chr15	32200000	32300000	0.03499850625	-0.03501933472	-0.07001784097	chr15 32200000 32300000	chr15	32200000	32300000	0.03499850625	-0.03501933472	chr15	32240923	32242923	Snord123	NA	NA	8	1	1	4	32	36	-4.5	2.5	1.12121212121212	+	2000	PROMOTER	AtoB
chr15	32200000	32300000	0.03499850625	-0.03501933472	-0.07001784097	chr15 32200000 32300000	chr15	32200000	32300000	0.03499850625	-0.03501933472	chr15	32243810	32245810	Sema5a	1.2452569444517	1.27663688428112e-15	3	4	2	1	332	285	1.25	-1.5	-1.16433566433566	+	2000	PROMOTER	AtoB
chr15	32200000	32300000	0.03499850625	-0.03501933472	-0.07001784097	chr15 32200000 32300000	chr15	32200000	32300000	0.03499850625	-0.03501933472	chr15	32243662	32245662	Snhg18	1.69272053560782	4.59219750561881e-164	3	5	2	1	300	282	1.5	-1.5	-1.06360424028269	+	2000	PROMOTER	AtoB
chr15	34600000	34700000	0.007206311125	-0.01003540517	-0.017241716295	chr15 34600000 34700000	chr15	34600000	34700000	0.007206311125	-0.01003540517	chr15	34685100	34687100	Nipal2	0.442577030172512	0.10598246384622	4	1	0	1	7	13	-4	Inf	1.85714285714286	+	2000	ENHANCER	AtoB
chr15	35100000	35200000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35100000 35200000	chr15	35100000	35200000	0.007206311125	-0.01003540517	chr15	35177921	35179921	Stk3	0.35173278221699	1.7888976596123e-17	0	0	0	0	6	5	0	0	-1.16666666666667	+	2000	PROMOTER	AtoB
chr15	35200000	35300000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35200000 35300000	chr15	35200000	35300000	0.007206311125	-0.01003540517	chr15	35277600	35279600	Osr2	-1.44296386335044	0.000900265543907637	6	2	3	1	12	17	-3	-3	1.41666666666667	+	2000	ENHANCER	AtoB
chr15	35200000	35300000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35200000 35300000	chr15	35200000	35300000	0.007206311125	-0.01003540517	chr15	35283000	35285000	Osr2	-1.44296386335044	0.000900265543907637	6	3	0	1	23	15	-2	Inf	-1.53333333333333	+	2000	ENHANCER	AtoB
chr15	35200000	35300000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35200000 35300000	chr15	35200000	35300000	0.007206311125	-0.01003540517	chr15	35286300	35288300	Osr2	-1.44296386335044	0.000900265543907637	1	1	1	2	22	9	0	2	-2.44444444444444	+	2000	ENHANCER	AtoB
chr15	35200000	35300000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35200000 35300000	chr15	35200000	35300000	0.007206311125	-0.01003540517	chr15	35295098	35297098	Osr2	-1.44296386335044	0.000900265543907637	4	2	1	3	72	70	-1.66666666666667	2	-1.02816901408451	+	2000	PROMOTER	AtoB
chr15	35300000	35400000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35300000 35400000	chr15	35300000	35400000	0.007206311125	-0.01003540517	chr15	35370160	35372160	Vps13b	-0.00208638581669865	0.974894183184024	5	4	1	2	154	114	-1.2	1.5	-1.34782608695652	+	2000	PROMOTER	AtoB
chr15	35900000	36000000	0.007206311125	-0.01003540517	-0.017241716295	chr15 35900000 36000000	chr15	35900000	36000000	0.007206311125	-0.01003540517	chr15	35937246	35939246	Cox6c	0.304105121454452	6.31026965437085e-15	7	2	4	1	68	51	-2.66666666666667	-2.5	-1.32692307692308	+	2000	PROMOTER	AtoB
chr15	37000000	37100000	0.02069212062	-0.02516734387	-0.04585946449	chr15 37000000 37100000	chr15	37000000	37100000	0.02069212062	-0.02516734387	chr15	37006773	37008773	Zfp706	-0.489034283854612	2.83973529382434e-08	3	4	3	4	405	450	1.25	1.25	1.11083743842365	+	2000	PROMOTER	AtoB
chr15	37100000	37200000	0.02069212062	-0.02516734387	-0.04585946449	chr15 37100000 37200000	chr15	37100000	37200000	0.02069212062	-0.02516734387	chr15	37135600	37137600	Grhl2	0.61881940668147	0.446628563556849	4	0	1	2	65	93	-Inf	2	1.43076923076923	+	2000	ENHANCER	AtoB
chr15	37100000	37200000	0.02069212062	-0.02516734387	-0.04585946449	chr15 37100000 37200000	chr15	37100000	37200000	0.02069212062	-0.02516734387	chr15	37195700	37199700	Grhl2	0.61881940668147	0.446628563556849	11	7	8	5	20	35	-1.57142857142857	-1.6	1.75	+	4000	ENHANCER	AtoB
chr15	37200000	37300000	0.02069212062	-0.02516734387	-0.04585946449	chr15 37200000 37300000	chr15	37200000	37300000	0.02069212062	-0.02516734387	chr15	37205000	37208400	Grhl2	0.61881940668147	0.446628563556849	8	3	6	11	19	36	-2.66666666666667	1.83333333333333	1.89473684210526	+	3400	ENHANCER	AtoB
chr15	37700000	37800000	0.02069212062	-0.02516734387	-0.04585946449	chr15 37700000 37800000	chr15	37700000	37800000	0.02069212062	-0.02516734387	chr15	37791570	37793570	Ncald	1.01141539381435	9.63257506224058e-05	2	2	1	6	48	37	0	3.5	-1.28947368421053	+	2000	PROMOTER	AtoB
chr15	65700000	65800000	0.03481674373	-0.03944973297	-0.0742664767	chr15 65700000 65800000	chr15	65700000	65800000	0.03481674373	-0.03944973297	chr15	65786034	65788034	Efr3a	0.00866511888046699	0.894231696109493	1	6	3	4	238	149	3.5	1.25	-1.59333333333333	+	2000	PROMOTER	AtoB
chr15	65900000	66000000	0.03481674373	-0.03944973297	-0.0742664767	chr15 65900000 66000000	chr15	65900000	66000000	0.03481674373	-0.03944973297	chr15	65975804	65977804	Hhla1	-0.331477887569045	NA	11	3	5	7	7	20	-3	1.33333333333333	2.625	+	2000	PROMOTER	AtoB
chr15	65900000	66000000	0.03481674373	-0.03944973297	-0.0742664767	chr15 65900000 66000000	chr15	65900000	66000000	0.03481674373	-0.03944973297	chr15	65911397	65913397	Oc90	0.38982909723421	NA	8	2	3	2	17	23	-3	-1.33333333333333	1.33333333333333	+	2000	PROMOTER	AtoB
chr15	66500000	66600000	0.03481674373	-0.03944973297	-0.0742664767	chr15 66500000 66600000	chr15	66500000	66600000	0.03481674373	-0.03944973297	chr15	66499910	66501910	Lrrc6	NA	NA	6	1	4	3	14	14	-3.5	-1.25	0	+	2000	PROMOTER	AtoB
chr15	66500000	66600000	0.03481674373	-0.03944973297	-0.0742664767	chr15 66500000 66600000	chr15	66500000	66600000	0.03481674373	-0.03944973297	chr15	66560103	66562103	Tmem71	-0.0323074547905638	0.988349773876858	7	0	2	3	13	19	-8	1.33333333333333	1.42857142857143	+	2000	PROMOTER	AtoB
chr15	66500000	66600000	0.03481674373	-0.03944973297	-0.0742664767	chr15 66500000 66600000	chr15	66500000	66600000	0.03481674373	-0.03944973297	chr15	66576560	66578560	Phf20l1	0.494792698655431	7.37085645840947e-15	3	1	0	2	232	167	-2	3	-1.38690476190476	+	2000	PROMOTER	AtoB
chr15	66600000	66700000	0.03481674373	-0.03944973297	-0.0742664767	chr15 66600000 66700000	chr15	66600000	66700000	0.03481674373	-0.03944973297	chr15	66669753	66671753	Tg	1.83888238971386	5.18096932641471e-08	2	2	2	1	18	22	0	-1.5	1.21052631578947	+	2000	PROMOTER	AtoB
chr15	66900000	67000000	0.04303890402	-0.04238650944	-0.08542541346	chr15 66900000 67000000	chr15	66900000	67000000	0.04303890402	-0.04238650944	chr15	66968640	66970640	Ndrg1	0.0318525270280235	0.64513485377674	1	3	5	7	398	546	2	1.33333333333333	1.37092731829574	+	2000	PROMOTER	AtoB
chr15	67000000	67100000	0.04303890402	-0.04238650944	-0.08542541346	chr15 67000000 67100000	chr15	67000000	67100000	0.04303890402	-0.04238650944	chr15	67035800	67037800	Ndrg1	0.0318525270280235	0.64513485377674	3	1	4	6	20	26	-3	1.5	1.3	+	2000	ENHANCER	AtoB
chr15	67100000	67200000	0.04303890402	-0.04238650944	-0.08542541346	chr15 67100000 67200000	chr15	67100000	67200000	0.04303890402	-0.04238650944	chr15	67175830	67177830	St3gal1	3.41287926321115	0	4	1	1	3	501	538	-2.5	2	1.07370517928287	+	2000	PROMOTER	AtoB
chr15	68200000	68300000	0.04303890402	-0.04238650944	-0.08542541346	chr15 68200000 68300000	chr15	68200000	68300000	0.04303890402	-0.04238650944	chr15	68257856	68259856	Zfat	0.140134414834972	0.245895614503737	4	6	3	7	364	329	1.4	2	-1.10606060606061	+	2000	PROMOTER	AtoB
chr15	68300000	68400000	0.04303890402	-0.04238650944	-0.08542541346	chr15 68300000 68400000	chr15	68300000	68400000	0.04303890402	-0.04238650944	chr15	68340289	68342289	Mir30d	NA	NA	6	0	1	2	10	16	-7	1.5	1.54545454545455	+	2000	PROMOTER	AtoB
chr15	68300000	68400000	0.04303890402	-0.04238650944	-0.08542541346	chr15 68300000 68400000	chr15	68300000	68400000	0.04303890402	-0.04238650944	chr15	68336510	68338510	Mir30b	0.38982909723421	NA	4	3	4	3	8	14	-1.25	-1.25	1.66666666666667	+	2000	PROMOTER	AtoB
chr15	68900000	69000000	0.04303890402	-0.04238650944	-0.08542541346	chr15 68900000 69000000	chr15	68900000	69000000	0.04303890402	-0.04238650944	chr15	68927420	68929420	Khdrbs3	-0.0171210327729409	0.976268219717864	2	2	3	1	29	23	0	-2	-1.25	+	2000	PROMOTER	AtoB
chr15	71700000	71800000	0.04303890402	-0.04238650944	-0.08542541346	chr15 71700000 71800000	chr15	71700000	71800000	0.04303890402	-0.04238650944	chr15	71726838	71728838	Fam135b	0.635427329268136	0.221820433420472	8	4	5	3	13	24	-1.8	-1.5	1.78571428571429	+	2000	PROMOTER	AtoB
chr15	72000000	72100000	0.04303890402	-0.04238650944	-0.08542541346	chr15 72000000 72100000	chr15	72000000	72100000	0.04303890402	-0.04238650944	chr15	72033227	72035227	Col22a1	6.37396820940653	9.5026325731939e-31	7	4	3	1	21	23	-1.6	-2	1.09090909090909	+	2000	PROMOTER	AtoB
chr15	72800000	72900000	0.04303890402	-0.04238650944	-0.08542541346	chr15 72800000 72900000	chr15	72800000	72900000	0.04303890402	-0.04238650944	chr15	72809324	72811324	Peg13	-0.114851900643483	0.0323695583865462	3	8	3	3	325	285	2.25	0	-1.13986013986014	+	2000	PROMOTER	AtoB
chr15	73000000	73100000	0.04303890402	-0.04238650944	-0.08542541346	chr15 73000000 73100000	chr15	73000000	73100000	0.04303890402	-0.04238650944	chr15	73060204	73062204	Trappc9	-0.263427807462354	3.30428565421172e-08	5	3	1	1	293	278	-1.5	0	-1.05376344086022	+	2000	PROMOTER	AtoB
chr15	73000000	73100000	0.04303890402	-0.04238650944	-0.08542541346	chr15 73000000 73100000	chr15	73000000	73100000	0.04303890402	-0.04238650944	chr15	73089392	73091392	Chrac1	0.212685086493294	0.000760344512991434	3	1	2	5	439	457	-2	2	1.04090909090909	+	2000	PROMOTER	AtoB
chr15	73700000	73800000	0.02014406704	-0.02119447623	-0.04133854327	chr15 73700000 73800000	chr15	73700000	73800000	0.02014406704	-0.02119447623	chr15	73706505	73708505	Gpr20	-1.02254393561345	NA	2	9	3	2	26	32	3.33333333333333	-1.33333333333333	1.22222222222222	+	2000	PROMOTER	AtoB
chr15	73700000	73800000	0.02014406704	-0.02119447623	-0.04133854327	chr15 73700000 73800000	chr15	73700000	73800000	0.02014406704	-0.02119447623	chr15	73722145	73724145	Ptp4a3	0.259885438389444	2.95327473434722e-07	4	6	3	3	18	20	1.4	0	1.10526315789474	+	2000	PROMOTER	AtoB
chr15	73800000	73900000	0.02014406704	-0.02119447623	-0.04133854327	chr15 73800000 73900000	chr15	73800000	73900000	0.02014406704	-0.02119447623	chr15	73808896	73810896	Ndufb4c	0.291351594744514	1.08723567100435e-05	0	0	0	1	107	124	0	2	1.15740740740741	+	2000	PROMOTER	AtoB
chr15	82400000	82500000	0.01510447341	-0.01767671637	-0.03278118978	chr15 82400000 82500000	chr15	82400000	82500000	0.01510447341	-0.01767671637	chr15	82406195	82408195	Cyp2d10	NA	NA	4	2	2	3	37	45	-1.66666666666667	1.33333333333333	1.21052631578947	+	2000	PROMOTER	AtoB
chr15	82400000	82500000	0.01510447341	-0.01767671637	-0.03278118978	chr15 82400000 82500000	chr15	82400000	82500000	0.01510447341	-0.01767671637	chr15	82432437	82434437	Cyp2d9	NA	NA	1	1	0	0	8	30	0	0	3.44444444444444	+	2000	PROMOTER	AtoB
chr15	82500000	82600000	0.01510447341	-0.01767671637	-0.03278118978	chr15 82500000 82600000	chr15	82500000	82600000	0.01510447341	-0.01767671637	chr15	82554072	82556072	Cyp2d12	NA	NA	0	0	0	1	37	46	0	2	1.23684210526316	+	2000	PROMOTER	AtoB
chr15	82600000	82700000	0.01510447341	-0.01767671637	-0.03278118978	chr15 82600000 82700000	chr15	82600000	82700000	0.01510447341	-0.01767671637	chr15	82619946	82621946	Cyp2d34	NA	NA	6	1	2	0	37	42	-3.5	-3	1.13157894736842	+	2000	PROMOTER	AtoB
chr15	82700000	82800000	0.01510447341	-0.01767671637	-0.03278118978	chr15 82700000 82800000	chr15	82700000	82800000	0.01510447341	-0.01767671637	chr15	82763183	82765183	Cyp2d40	NA	NA	4	2	1	0	16	32	-1.66666666666667	-2	1.94117647058824	+	2000	PROMOTER	AtoB
chr15	82700000	82800000	0.01510447341	-0.01767671637	-0.03278118978	chr15 82700000 82800000	chr15	82700000	82800000	0.01510447341	-0.01767671637	chr15	82793294	82795294	Cyp2d26	2.07820669112922	0.447116540329977	7	2	2	2	18	18	-2.66666666666667	0	0	+	2000	PROMOTER	AtoB
chr15	86200000	86300000	0.03040490914	-0.03017628564	-0.06058119478	chr15 86200000 86300000	chr15	86200000	86300000	0.03040490914	-0.03017628564	chr15	86213459	86215459	Tbc1d22a	0.219324971949604	0.000136526398693568	2	2	0	3	141	102	0	4	-1.37864077669903	+	2000	PROMOTER	AtoB
chr15	87700000	87800000	0.03040490914	-0.03017628564	-0.06058119478	chr15 87700000 87800000	chr15	87700000	87800000	0.03040490914	-0.03017628564	chr15	87794943	87796943	Mir6393	NA	NA	6	5	2	7	19	24	-1.16666666666667	2.66666666666667	1.25	+	2000	PROMOTER	AtoB
chr15	89500000	89600000	0.03449154076	-0.03726267942	-0.07175422018	chr15 89500000 89600000	chr15	89500000	89600000	0.03449154076	-0.03726267942	chr15	89590923	89592923	Rabl2	0.376677199699108	4.78957642768716e-05	3	1	1	0	141	102	-2	-2	-1.37864077669903	+	2000	PROMOTER	AtoB
chr15	89800000	89900000	0.03449154076	-0.03726267942	-0.07175422018	chr15 89800000 89900000	chr15	89800000	89900000	0.03449154076	-0.03726267942	chr15	89840860	89842860	Syt10	NA	NA	1	1	1	2	24	10	0	1.5	-2.27272727272727	+	2000	PROMOTER	AtoB
chr15	90200000	90300000	0.03449154076	-0.03726267942	-0.07175422018	chr15 90200000 90300000	chr15	90200000	90300000	0.03449154076	-0.03726267942	chr15	90223360	90225360	Mir7648	NA	NA	5	1	3	3	188	150	-3	0	-1.25165562913907	+	2000	PROMOTER	AtoB
chr15	90200000	90300000	0.03449154076	-0.03726267942	-0.07175422018	chr15 90200000 90300000	chr15	90200000	90300000	0.03449154076	-0.03726267942	chr15	90223311	90225311	Alg10b	-0.140141569375277	0.000445833101326414	6	1	3	3	187	151	-3.5	0	-1.23684210526316	+	2000	PROMOTER	AtoB
chr15	91000000	91100000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91000000 91100000	chr15	91000000	91100000	0.03449154076	-0.03726267942	chr15	91054200	91057800	Kif21a	0.78760899477113	6.67543200867993e-16	8	5	0	12	16	26	-1.6	Inf	1.625	+	3600	ENHANCER	AtoB
chr15	91000000	91100000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91000000 91100000	chr15	91000000	91100000	0.03449154076	-0.03726267942	chr15	91048948	91050948	Kif21a	0.78760899477113	6.67543200867993e-16	4	2	2	4	93	63	-1.66666666666667	1.66666666666667	-1.46875	+	2000	PROMOTER	AtoB
chr15	91000000	91100000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91000000 91100000	chr15	91000000	91100000	0.03449154076	-0.03726267942	chr15	91062900	91064900	Kif21a	0.78760899477113	6.67543200867993e-16	5	4	4	3	12	14	-1.25	-1.33333333333333	1.16666666666667	+	2000	ENHANCER	AtoB
chr15	91100000	91200000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91100000 91200000	chr15	91100000	91200000	0.03449154076	-0.03726267942	chr15	91190799	91192799	Abcd2	3.36665739876136	5.26446365596445e-19	4	3	2	3	101	63	-1.25	1.33333333333333	-1.59375	+	2000	PROMOTER	AtoB
chr15	91500000	91600000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91500000 91600000	chr15	91500000	91600000	0.03449154076	-0.03726267942	chr15	91572261	91574261	Slc2a13	1.91618224089975	5.42660458280794e-11	3	1	2	2	117	78	-2	0	-1.49367088607595	+	2000	PROMOTER	AtoB
chr15	91600000	91700000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91600000 91700000	chr15	91600000	91700000	0.03449154076	-0.03726267942	chr15	91672175	91674175	Lrrk2	0.478934282912095	1.08425277601522e-05	4	4	6	6	232	202	0	0	-1.14778325123153	+	2000	PROMOTER	AtoB
chr15	91800000	91900000	0.03449154076	-0.03726267942	-0.07175422018	chr15 91800000 91900000	chr15	91800000	91900000	0.03449154076	-0.03726267942	chr15	91837265	91839265	Smgc	NA	NA	8	1	2	6	8	10	-4.5	2.33333333333333	1.22222222222222	+	2000	PROMOTER	AtoB
chr15	93200000	93300000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93200000 93300000	chr15	93200000	93300000	0.03449154076	-0.03726267942	chr15	93274179	93276179	Gxylt1	-0.419094897767323	3.49231690331959e-12	2	3	2	2	445	465	1.33333333333333	0	1.04484304932735	+	2000	PROMOTER	AtoB
chr15	93300000	93400000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93300000 93400000	chr15	93300000	93400000	0.03449154076	-0.03726267942	chr15	93335935	93337935	Yaf2	0.126250979335075	0.0774869487708656	2	3	3	2	198	109	1.33333333333333	-1.33333333333333	-1.80909090909091	+	2000	PROMOTER	AtoB
chr15	93300000	93400000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93300000 93400000	chr15	93300000	93400000	0.03449154076	-0.03726267942	chr15	93397350	93399350	Pphln1	-0.332724537022665	9.1846449753927e-09	3	4	4	4	302	149	1.25	0	-2.02	+	2000	PROMOTER	AtoB
chr15	93300000	93400000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93300000 93400000	chr15	93300000	93400000	0.03449154076	-0.03726267942	chr15	93397334	93399334	Zcrb1	0.0216383918132847	0.675010865047182	3	4	4	4	302	149	1.25	0	-2.02	+	2000	PROMOTER	AtoB
chr15	93500000	93600000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93500000 93600000	chr15	93500000	93600000	0.03449154076	-0.03726267942	chr15	93594891	93596891	Prickle1	0.847430998826894	9.88500264957558e-55	3	3	2	2	362	443	0	0	1.22314049586777	+	2000	PROMOTER	AtoB
chr15	93600000	93700000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93600000 93700000	chr15	93600000	93700000	0.03449154076	-0.03726267942	chr15	93609700	93611700	Prickle1	0.847430998826894	9.88500264957558e-55	2	3	0	2	81	96	1.5	Inf	1.18518518518519	+	2000	ENHANCER	AtoB
chr15	93600000	93700000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93600000 93700000	chr15	93600000	93700000	0.03449154076	-0.03726267942	chr15	93655600	93657600	Prickle1	0.847430998826894	9.88500264957558e-55	4	4	0	4	18	16	0	Inf	-1.125	+	2000	ENHANCER	AtoB
chr15	93600000	93700000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93600000 93700000	chr15	93600000	93700000	0.03449154076	-0.03726267942	chr15	93662800	93664800	Prickle1	0.847430998826894	9.88500264957558e-55	3	1	2	6	16	19	-3	3	1.1875	+	2000	ENHANCER	AtoB
chr15	93600000	93700000	0.03449154076	-0.03726267942	-0.07175422018	chr15 93600000 93700000	chr15	93600000	93700000	0.03449154076	-0.03726267942	chr15	93689400	93691400	Prickle1	0.847430998826894	9.88500264957558e-55	2	3	5	3	17	11	1.5	-1.66666666666667	-1.54545454545455	+	2000	ENHANCER	AtoB
